version,musicId,chartType,level,skillRate,maxCombo,maxKeepCount,maxJustReflec,chartVersion
4,73,hard,8,-1,433,-1,12,2
4,74,basic,2,-1,95,-1,4,2
4,74,medium,4,-1,214,-1,8,2
4,74,hard,7,-1,341,-1,13,2
4,75,basic,1,-1,54,-1,2,2
4,75,medium,5,-1,166,-1,7,2
4,75,hard,6,-1,234,-1,9,2
4,76,basic,1,-1,62,-1,2,2
4,76,medium,4,-1,118,-1,5,2
4,76,hard,7,-1,247,-1,9,2
4,77,basic,3,-1,196,-1,9,2
4,77,medium,6,-1,262,-1,10,2
4,77,hard,8,-1,422,-1,12,2
4,78,basic,2,-1,123,-1,5,2
4,78,medium,5,-1,236,-1,9,2
4,78,hard,7,-1,361,-1,14,2
4,79,basic,4,-1,156,-1,7,2
4,79,medium,5,-1,212,-1,8,2
4,79,hard,8,-1,286,-1,11,2
4,80,basic,3,-1,123,-1,5,2
4,80,medium,6,-1,203,-1,7,2
4,80,hard,8,-1,319,-1,12,2
4,80,special,9,-1,470,-1,13,4
4,81,basic,2,-1,122,-1,5,2
4,81,medium,5,-1,220,-1,8,2
4,81,hard,7,-1,241,-1,9,2
4,82,basic,3,-1,97,-1,4,2
4,82,medium,6,-1,329,-1,12,2
4,82,hard,8,-1,412,-1,11,2
4,83,basic,2,-1,113,-1,5,2
4,83,medium,5,-1,240,-1,9,2
4,83,hard,7,-1,347,-1,13,2
4,84,basic,3,-1,149,-1,7,2
4,84,medium,6,-1,209,-1,8,2
4,84,hard,7,-1,338,-1,13,2
4,85,basic,2,-1,49,-1,2,2
4,85,medium,5,-1,180,-1,8,2
4,85,hard,7,-1,248,-1,9,2
4,86,basic,3,-1,131,-1,6,2
4,86,medium,5,-1,203,-1,7,2
4,86,hard,7,-1,300,-1,11,2
4,87,basic,4,-1,162,-1,7,2
4,87,medium,6,-1,289,-1,11,2
4,87,hard,9,-1,400,-1,15,2
4,88,basic,3,-1,129,-1,6,2
4,88,medium,6,-1,223,-1,8,2
4,88,hard,7,-1,284,-1,11,2
4,89,basic,3,-1,165,-1,7,2
4,89,medium,5,-1,191,-1,9,2
4,89,hard,7,-1,263,-1,10,2
4,90,basic,2,-1,79,-1,3,2
4,90,medium,5,-1,214,-1,8,2
4,90,hard,7,-1,305,-1,11,2
4,91,basic,3,-1,100,-1,4,2
4,91,medium,6,-1,225,-1,8,2
4,91,hard,8,-1,355,-1,13,2
4,92,basic,4,-1,169,-1,8,2
4,92,medium,7,-1,306,-1,12,2
4,92,hard,9,-1,464,-1,13,2
4,93,basic,3,-1,65,-1,3,2
4,93,medium,5,-1,233,-1,9,2
4,93,hard,8,-1,293,-1,10,2
4,94,basic,3,-1,106,-1,5,2
4,94,medium,6,-1,235,-1,9,2
4,94,hard,9,-1,406,-1,11,2
4,94,special,10,-1,535,-1,15,4
4,95,basic,3,-1,214,-1,8,2
4,95,medium,5,-1,270,-1,10,2
4,95,hard,8,-1,390,-1,15,2
4,96,basic,4,-1,210,-1,8,2
4,96,medium,7,-1,301,-1,11,2
4,96,hard,10,-1,512,-1,14,2
4,97,basic,2,-1,99,-1,4,2
4,97,medium,5,-1,208,-1,8,2
4,97,hard,7,-1,342,-1,13,2
4,98,basic,2,-1,86,-1,4,2
4,98,medium,5,-1,158,-1,7,2
4,98,hard,7,-1,243,-1,9,2
4,99,basic,3,-1,152,-1,7,2
4,99,medium,6,-1,235,-1,9,2
4,99,hard,8,-1,374,-1,14,2
4,100,basic,2,-1,131,-1,6,1
4,100,medium,5,-1,268,-1,10,1
4,100,hard,8,-1,411,-1,11,1
4,101,basic,5,-1,215,-1,8,2
4,101,medium,7,-1,306,-1,11,2
4,101,hard,11,-1,455,-1,13,2
4,101,special,11,-1,538,-1,15,4
4,102,basic,4,-1,220,-1,8,1
4,102,medium,6,-1,298,-1,11,1
4,102,hard,8,-1,378,-1,14,1
4,103,basic,3,-1,176,-1,8,1
4,103,medium,5,-1,248,-1,9,1
4,103,hard,8,-1,354,-1,13,1
4,104,basic,5,-1,219,-1,8,2
4,104,medium,8,-1,370,-1,14,2
4,104,hard,11,-1,529,-1,15,2
4,105,basic,4,-1,215,-1,8,2
4,105,medium,7,-1,331,-1,13,2
4,105,hard,9,-1,489,-1,14,2
4,105,special,10,-1,663,-1,19,4
4,106,basic,4,-1,258,-1,10,1
4,106,medium,7,-1,330,-1,12,1
4,106,hard,9,-1,425,-1,12,1
4,107,basic,3,-1,192,-1,9,2
4,107,medium,6,-1,311,-1,11,2
4,107,hard,8,-1,382,-1,14,2
4,108,basic,2,-1,102,-1,4,2
4,108,medium,5,-1,195,-1,9,2
4,108,hard,8,-1,329,-1,13,2
4,109,basic,3,-1,171,-1,8,2
4,109,medium,6,-1,312,-1,12,2
4,109,hard,8,-1,416,-1,12,2
4,110,basic,5,-1,370,-1,14,2
4,110,medium,8,-1,494,-1,14,2
4,110,hard,11,-1,733,-1,21,2
4,111,basic,1,-1,67,-1,3,2
4,111,medium,3,-1,103,-1,4,2
4,111,hard,6,-1,198,-1,9,2
4,112,basic,3,-1,141,-1,6,2
4,112,medium,5,-1,278,-1,10,2
4,112,hard,8,-1,403,-1,11,2
4,113,basic,4,-1,197,-1,9,2
4,113,medium,6,-1,330,-1,12,2
4,113,hard,8,-1,402,-1,11,2
4,114,basic,4,-1,202,-1,7,2
4,114,medium,6,-1,253,-1,9,2
4,114,hard,9,-1,373,-1,14,2
4,115,basic,3,-1,147,-1,6,2
4,115,medium,8,-1,370,-1,14,2
4,115,hard,10,-1,519,-1,15,2
4,116,basic,4,-1,232,-1,8,2
4,116,medium,7,-1,320,-1,12,2
4,116,hard,9,-1,393,-1,15,2
4,117,basic,4,-1,170,-1,8,2
4,117,medium,6,-1,251,-1,9,2
4,117,hard,9,-1,422,-1,11,2
4,118,basic,4,-1,189,-1,9,2
4,118,medium,7,-1,301,-1,11,2
4,118,hard,10,-1,565,-1,16,2
4,118,special,11,-1,733,-1,21,4
4,119,basic,5,-1,196,-1,9,2
4,119,medium,8,-1,420,-1,12,2
4,119,hard,11,-1,753,-1,22,2
4,120,basic,5,-1,304,-1,11,2
4,120,medium,8,-1,448,-1,12,2
4,120,hard,11,-1,809,-1,23,2
4,121,basic,3,-1,162,-1,7,2
4,121,medium,6,-1,342,-1,13,2
4,121,hard,9,-1,472,-1,13,2
4,122,basic,3,-1,114,-1,5,2
4,122,medium,5,-1,200,-1,9,2
4,122,hard,10,-1,530,-1,15,2
4,123,basic,4,-1,173,-1,8,2
4,123,medium,7,-1,285,-1,11,2
4,123,hard,10,-1,415,-1,12,2
4,124,basic,2,-1,97,-1,4,2
4,124,medium,5,-1,206,-1,7,2
4,124,hard,7,-1,334,-1,12,2
4,125,basic,4,-1,212,-1,8,2
4,125,medium,6,-1,256,-1,9,2
4,125,hard,8,-1,394,-1,15,2
4,126,basic,3,-1,105,-1,5,2
4,126,medium,6,-1,194,-1,9,2
4,126,hard,8,-1,284,-1,11,2
4,127,basic,4,-1,242,-1,9,2
4,127,medium,7,-1,307,-1,11,2
4,127,hard,9,-1,441,-1,12,2
4,128,basic,2,-1,134,-1,6,2
4,128,medium,5,-1,260,-1,10,2
4,128,hard,8,-1,381,-1,14,2
4,129,basic,3,-1,164,-1,7,2
4,129,medium,6,-1,205,-1,7,2
4,129,hard,8,-1,301,-1,11,2
4,130,basic,3,-1,196,-1,9,1
4,130,medium,6,-1,345,-1,13,1
4,130,hard,9,-1,547,-1,16,1
4,130,special,10,-1,726,-1,21,4
4,131,basic,4,-1,271,-1,10,2
4,131,medium,6,-1,388,-1,15,2
4,131,hard,9,-1,546,-1,15,2
4,131,special,10,-1,814,-1,23,4
4,132,basic,2,-1,60,-1,2,2
4,132,medium,4,-1,205,-1,8,2
4,132,hard,7,-1,382,-1,14,2
4,133,basic,4,-1,217,-1,8,2
4,133,medium,6,-1,319,-1,12,2
4,133,hard,10,-1,544,-1,15,2
4,134,basic,3,-1,187,-1,9,2
4,134,medium,6,-1,277,-1,10,2
4,134,hard,9,-1,386,-1,15,2
4,135,basic,3,-1,122,-1,5,2
4,135,medium,5,-1,274,-1,10,2
4,135,hard,7,-1,396,-1,15,2
4,136,basic,3,-1,132,-1,6,2
4,136,medium,5,-1,217,-1,8,2
4,136,hard,7,-1,312,-1,11,2
4,137,basic,4,-1,200,-1,9,2
4,137,medium,6,-1,293,-1,11,2
4,137,hard,8,-1,421,-1,12,2
4,138,basic,4,-1,207,-1,8,2
4,138,medium,7,-1,314,-1,12,2
4,138,hard,9,-1,400,-1,15,2
4,139,basic,3,-1,175,-1,7,2
4,139,medium,6,-1,270,-1,10,2
4,139,hard,9,-1,435,-1,12,2
4,140,basic,3,-1,179,-1,8,2
4,140,medium,6,-1,237,-1,9,2
4,140,hard,8,-1,352,-1,13,2
4,141,basic,2,-1,98,-1,4,2
4,141,medium,5,-1,175,-1,8,2
4,141,hard,8,-1,311,-1,11,2
4,142,basic,4,-1,248,-1,9,2
4,142,medium,7,-1,360,-1,13,2
4,142,hard,10,-1,608,-1,17,2
4,142,special,11,-1,734,-1,21,4
4,143,basic,4,-1,195,-1,9,2
4,143,medium,8,-1,419,-1,12,2
4,143,hard,11,-1,671,-1,19,2
4,143,special,10,-1,671,-1,19,4
4,144,basic,3,-1,190,-1,9,2
4,144,medium,7,-1,396,-1,15,2
4,144,hard,9,-1,519,-1,15,2
4,145,basic,4,-1,256,-1,9,2
4,145,medium,8,-1,476,-1,13,2
4,145,hard,11,-1,844,-1,24,2
4,146,basic,4,-1,185,-1,8,2
4,146,medium,7,-1,379,-1,14,2
4,146,hard,9,-1,552,-1,16,2
4,146,special,11,-1,675,-1,19,4
4,147,basic,5,-1,272,-1,10,2
4,147,medium,9,-1,493,-1,14,2
4,147,hard,11,-1,757,-1,22,2
4,148,basic,3,-1,177,-1,8,2
4,148,medium,6,-1,380,-1,14,2
4,148,hard,10,-1,577,-1,17,2
4,149,basic,3,-1,185,-1,8,2
4,149,medium,6,-1,305,-1,11,2
4,149,hard,10,-1,502,-1,14,2
4,150,basic,4,-1,190,-1,9,2
4,150,medium,6,-1,298,-1,11,2
4,150,hard,9,-1,452,-1,13,2
4,151,basic,4,-1,223,-1,8,2
4,151,medium,7,-1,397,-1,15,2
4,151,hard,9,-1,545,-1,15,2
4,152,basic,5,-1,300,-1,11,2
4,152,medium,8,-1,426,-1,12,2
4,152,hard,11,-1,700,-1,20,2
4,153,basic,4,-1,180,-1,8,2
4,153,medium,6,-1,324,-1,12,2
4,153,hard,9,-1,474,-1,13,2
4,154,basic,2,-1,83,-1,3,2
4,154,medium,5,-1,212,-1,8,2
4,154,hard,7,-1,331,-1,12,2
4,155,basic,2,-1,105,-1,5,2
4,155,medium,5,-1,221,-1,8,2
4,155,hard,8,-1,334,-1,13,2
4,156,basic,2,-1,101,-1,4,2
4,156,medium,5,-1,222,-1,8,2
4,156,hard,8,-1,356,-1,13,2
4,157,basic,3,-1,130,-1,6,2
4,157,medium,6,-1,234,-1,9,2
4,157,hard,9,-1,363,-1,14,2
4,158,basic,3,-1,129,-1,6,2
4,158,medium,6,-1,201,-1,7,2
4,158,hard,8,-1,283,-1,11,2
4,159,basic,3,-1,170,-1,8,2
4,159,medium,6,-1,320,-1,12,2
4,159,hard,8,-1,488,-1,14,2
4,160,basic,3,-1,181,-1,8,2
4,160,medium,6,-1,355,-1,13,2
4,160,hard,8,-1,467,-1,13,2
4,161,basic,3,-1,176,-1,8,2
4,161,medium,7,-1,326,-1,12,2
4,161,hard,9,-1,563,-1,16,2
4,162,basic,3,-1,179,-1,8,2
4,162,medium,7,-1,284,-1,11,2
4,162,hard,8,-1,422,-1,12,2
4,163,basic,3,-1,170,-1,8,2
4,163,medium,7,-1,338,-1,13,2
4,163,hard,10,-1,630,-1,18,2
4,164,basic,4,-1,237,-1,9,2
4,164,medium,8,-1,496,-1,14,2
4,164,hard,10,-1,669,-1,19,2
4,165,basic,3,-1,144,-1,6,2
4,165,medium,7,-1,381,-1,14,2
4,165,hard,10,-1,678,-1,19,2
4,166,basic,5,-1,286,-1,10,2
4,166,medium,8,-1,458,-1,13,2
4,166,hard,11,-1,843,-1,24,2
4,167,basic,5,-1,302,-1,11,2
4,167,medium,8,-1,485,-1,14,2
4,167,hard,11,-1,821,-1,24,2
4,168,basic,3,-1,135,-1,6,2
4,168,medium,6,-1,274,-1,10,2
4,168,hard,9,-1,573,-1,16,2
4,169,basic,1,-1,58,-1,2,3
4,169,medium,3,-1,102,-1,4,3
4,169,hard,7,-1,264,-1,10,3
4,170,basic,2,-1,95,-1,4,3
4,170,medium,4,-1,136,-1,6,3
4,170,hard,7,-1,307,-1,11,3
4,171,basic,3,-1,125,-1,5,3
4,171,medium,5,-1,207,-1,7,3
4,171,hard,7,-1,292,-1,11,3
4,172,basic,2,-1,73,-1,3,3
4,172,medium,4,-1,131,-1,6,3
4,172,hard,6,-1,246,-1,9,3
4,173,basic,2,-1,89,-1,4,3
4,173,medium,4,-1,148,-1,7,3
4,173,hard,6,-1,217,-1,8,3
4,174,basic,2,-1,90,-1,4,3
4,174,medium,5,-1,149,-1,7,3
4,174,hard,8,-1,303,-1,11,3
4,175,basic,1,-1,66,-1,3,3
4,175,medium,4,-1,117,-1,5,3
4,175,hard,6,-1,246,-1,9,3
4,176,basic,1,-1,60,-1,2,3
4,176,medium,4,-1,124,-1,5,3
4,176,hard,7,-1,206,-1,7,3
4,177,basic,3,-1,139,-1,6,3
4,177,medium,5,-1,216,-1,8,3
4,177,hard,8,-1,355,-1,13,3
4,178,basic,4,-1,145,-1,6,3
4,178,medium,6,-1,267,-1,10,3
4,178,hard,9,-1,415,-1,12,3
4,179,basic,3,-1,125,-1,6,3
4,179,medium,5,-1,198,-1,9,3
4,179,hard,8,-1,403,-1,11,3
4,180,basic,2,-1,69,-1,3,3
4,180,medium,5,-1,165,-1,7,3
4,180,hard,6,-1,259,-1,10,3
4,181,basic,3,-1,100,-1,4,3
4,181,medium,6,-1,164,-1,7,3
4,181,hard,8,-1,362,-1,14,3
4,182,basic,2,-1,82,-1,3,3
4,182,medium,5,-1,206,-1,7,3
4,182,hard,8,-1,304,-1,11,3
4,183,basic,2,-1,68,-1,3,3
4,183,medium,4,-1,112,-1,5,3
4,183,hard,7,-1,292,-1,11,3
4,184,basic,3,-1,99,-1,4,3
4,184,medium,5,-1,169,-1,8,3
4,184,hard,7,-1,264,-1,10,3
4,184,special,9,-1,379,-1,14,4
4,185,basic,3,-1,144,-1,7,3
4,185,medium,5,-1,217,-1,8,3
4,185,hard,7,-1,323,-1,12,3
4,185,special,9,-1,530,-1,15,4
4,186,basic,4,-1,126,-1,5,3
4,186,medium,6,-1,225,-1,8,3
4,186,hard,8,-1,460,-1,13,3
4,187,basic,4,-1,105,-1,5,3
4,187,medium,7,-1,237,-1,9,3
4,187,hard,10,-1,504,-1,14,3
4,188,basic,3,-1,130,-1,6,3
4,188,medium,7,-1,358,-1,13,3
4,188,hard,9,-1,627,-1,18,3
4,188,special,10,-1,672,-1,19,4
4,189,basic,3,-1,134,-1,6,3
4,189,medium,7,-1,303,-1,11,3
4,189,hard,9,-1,566,-1,16,3
4,189,special,11,-1,942,-1,27,4
4,190,basic,5,-1,237,-1,9,3
4,190,medium,8,-1,445,-1,12,3
4,190,hard,11,-1,722,-1,21,3
4,190,special,10,-1,722,-1,21,4
4,191,basic,3,-1,142,-1,6,2
4,191,medium,6,-1,244,-1,9,2
4,191,hard,8,-1,383,-1,14,2
4,192,basic,2,-1,93,-1,4,3
4,192,medium,5,-1,204,-1,7,3
4,192,hard,8,-1,462,-1,13,3
4,193,basic,4,-1,159,-1,7,3
4,193,medium,7,-1,328,-1,12,3
4,193,hard,9,-1,492,-1,14,3
4,194,basic,3,-1,126,-1,6,2
4,194,medium,6,-1,242,-1,9,2
4,194,hard,9,-1,381,-1,14,2
4,195,basic,3,-1,168,-1,8,3
4,195,medium,7,-1,377,-1,14,3
4,195,hard,9,-1,511,-1,15,3
4,196,basic,4,-1,149,-1,7,3
4,196,medium,7,-1,338,-1,13,3
4,196,hard,10,-1,578,-1,16,3
4,197,basic,4,-1,194,-1,9,3
4,197,medium,7,-1,336,-1,12,3
4,197,hard,10,-1,610,-1,17,3
4,198,basic,3,-1,148,-1,6,3
4,198,medium,6,-1,241,-1,9,3
4,198,hard,9,-1,446,-1,12,3
4,199,basic,3,-1,167,-1,7,3
4,199,medium,5,-1,264,-1,9,3
4,199,hard,9,-1,487,-1,14,3
4,200,basic,3,-1,148,-1,7,2
4,200,medium,6,-1,256,-1,10,2
4,200,hard,9,-1,577,-1,16,2
4,201,basic,3,-1,111,-1,5,3
4,201,medium,6,-1,255,-1,9,3
4,201,hard,9,-1,400,-1,15,3
4,202,basic,4,-1,192,-1,9,3
4,202,medium,7,-1,443,-1,12,3
4,202,hard,11,-1,828,-1,24,3
4,203,basic,3,-1,152,-1,7,3
4,203,medium,6,-1,305,-1,11,3
4,203,hard,8,-1,388,-1,15,3
4,204,basic,3,-1,124,-1,5,3
4,204,medium,6,-1,258,-1,10,3
4,204,hard,8,-1,370,-1,14,3
4,205,basic,4,-1,185,-1,8,3
4,205,medium,7,-1,333,-1,12,3
4,205,hard,9,-1,473,-1,13,3
4,206,basic,5,-1,261,-1,9,3
4,206,medium,8,-1,454,-1,13,3
4,206,hard,11,-1,771,-1,22,3
4,207,basic,3,-1,132,-1,6,3
4,207,medium,5,-1,237,-1,9,3
4,207,hard,8,-1,382,-1,14,3
4,208,basic,4,-1,147,-1,7,3
4,208,medium,7,-1,324,-1,12,3
4,208,hard,10,-1,640,-1,18,3
4,208,special,11,-1,741,-1,21,4
4,209,basic,4,-1,127,-1,5,3
4,209,medium,7,-1,286,-1,11,3
4,209,hard,10,-1,527,-1,15,3
4,210,basic,4,-1,256,-1,9,3
4,210,medium,8,-1,429,-1,12,3
4,210,hard,11,-1,741,-1,21,3
4,211,basic,3,-1,140,-1,6,3
4,211,medium,6,-1,297,-1,11,3
4,211,hard,9,-1,521,-1,15,3
4,212,basic,2,-1,119,-1,5,3
4,212,medium,6,-1,269,-1,10,3
4,212,hard,9,-1,627,-1,18,3
4,212,special,11,-1,776,-1,22,4
4,213,basic,4,-1,121,-1,5,3
4,213,medium,7,-1,240,-1,9,3
4,213,hard,9,-1,473,-1,13,3
4,214,basic,4,-1,226,-1,8,3
4,214,medium,8,-1,401,-1,11,3
4,214,hard,11,-1,635,-1,18,3
4,215,basic,3,-1,107,-1,5,3
4,215,medium,7,-1,241,-1,9,3
4,215,hard,10,-1,561,-1,16,3
4,215,special,11,-1,664,-1,19,4
4,216,basic,2,-1,77,-1,3,3
4,216,medium,5,-1,234,-1,9,3
4,216,hard,9,-1,415,-1,12,3
4,217,basic,4,-1,180,-1,8,3
4,217,medium,8,-1,331,-1,13,3
4,217,hard,10,-1,540,-1,15,3
4,218,basic,2,-1,97,-1,4,3
4,218,medium,5,-1,216,-1,8,3
4,218,hard,8,-1,346,-1,13,3
4,218,special,9,-1,497,-1,14,4
4,219,basic,3,-1,178,-1,8,3
4,219,medium,7,-1,296,-1,11,3
4,219,hard,10,-1,693,-1,20,3
4,220,basic,3,-1,168,-1,8,3
4,220,medium,7,-1,278,-1,10,3
4,220,hard,9,-1,494,-1,14,3
4,221,basic,4,-1,201,-1,7,3
4,221,medium,7,-1,336,-1,12,3
4,221,hard,10,-1,509,-1,14,3
4,222,basic,3,-1,155,-1,7,3
4,222,medium,7,-1,322,-1,12,3
4,222,hard,11,-1,686,-1,20,3
4,223,basic,3,-1,120,-1,5,3
4,223,medium,6,-1,286,-1,11,3
4,223,hard,9,-1,406,-1,11,3
4,224,basic,4,-1,150,-1,7,3
4,224,medium,6,-1,233,-1,9,3
4,224,hard,8,-1,351,-1,13,3
4,225,basic,4,-1,175,-1,8,3
4,225,medium,8,-1,363,-1,14,3
4,225,hard,10,-1,615,-1,18,3
4,226,basic,3,-1,90,-1,4,3
4,226,medium,5,-1,197,-1,9,3
4,226,hard,7,-1,348,-1,13,3
4,227,basic,4,-1,155,-1,7,3
4,227,medium,7,-1,469,-1,13,3
4,227,hard,9,-1,578,-1,16,3
4,228,basic,4,-1,245,-1,9,3
4,228,medium,8,-1,437,-1,12,3
4,228,hard,11,-1,739,-1,21,3
4,229,basic,4,-1,140,-1,6,3
4,229,medium,8,-1,318,-1,12,3
4,229,hard,11,-1,731,-1,19,3
4,230,basic,4,-1,227,-1,8,3
4,230,medium,7,-1,415,-1,12,3
4,230,hard,11,-1,689,-1,20,3
4,231,basic,3,-1,119,-1,5,3
4,231,medium,7,-1,321,-1,12,3
4,231,hard,9,-1,492,-1,14,3
4,232,basic,3,-1,178,-1,8,3
4,232,medium,7,-1,324,-1,12,3
4,232,hard,10,-1,560,-1,16,3
4,233,basic,3,-1,116,-1,5,3
4,233,medium,6,-1,216,-1,8,3
4,233,hard,9,-1,475,-1,13,3
4,234,basic,2,-1,100,-1,4,3
4,234,medium,5,-1,267,-1,10,3
4,234,hard,8,-1,401,-1,11,3
4,235,basic,4,-1,104,-1,4,3
4,235,medium,6,-1,200,-1,9,3
4,235,hard,9,-1,353,-1,13,3
4,236,basic,3,-1,80,-1,3,3
4,236,medium,5,-1,152,-1,7,3
4,236,hard,7,-1,246,-1,9,3
4,237,basic,1,-1,70,-1,3,3
4,237,medium,4,-1,173,-1,8,3
4,237,hard,7,-1,261,-1,10,3
4,237,special,10,-1,494,-1,14,4
4,238,basic,3,-1,128,-1,6,3
4,238,medium,6,-1,234,-1,9,3
4,238,hard,8,-1,389,-1,15,3
4,239,basic,2,-1,99,-1,4,3
4,239,medium,6,-1,285,-1,10,3
4,239,hard,8,-1,427,-1,12,3
4,240,basic,3,-1,92,-1,4,3
4,240,medium,7,-1,350,-1,13,3
4,240,hard,9,-1,491,-1,14,3
4,241,basic,1,-1,72,-1,3,3
4,241,medium,5,-1,191,-1,9,3
4,241,hard,8,-1,332,-1,12,3
4,242,basic,3,-1,109,-1,5,3
4,242,medium,6,-1,291,-1,11,3
4,242,hard,9,-1,474,-1,13,3
4,243,basic,2,-1,77,-1,3,3
4,243,medium,5,-1,207,-1,7,3
4,243,hard,8,-1,337,-1,12,3
4,244,basic,4,-1,152,-1,7,3
4,244,medium,7,-1,351,-1,13,3
4,244,hard,10,-1,734,-1,21,3
4,245,basic,3,-1,126,-1,6,3
4,245,medium,7,-1,437,-1,12,3
4,245,hard,11,-1,808,-1,23,3
4,246,basic,4,-1,168,-1,8,3
4,246,medium,8,-1,331,-1,12,3
4,246,hard,11,-1,546,-1,15,3
4,247,basic,3,-1,127,-1,6,3
4,247,medium,6,-1,322,-1,12,3
4,247,hard,10,-1,477,-1,13,3
4,248,basic,3,-1,147,-1,6,3
4,248,medium,6,-1,332,-1,12,3
4,248,hard,9,-1,477,-1,13,3
4,249,basic,4,-1,129,-1,6,3
4,249,medium,7,-1,292,-1,11,3
4,249,hard,11,-1,677,-1,20,3
4,250,basic,3,-1,88,-1,4,3
4,250,medium,6,-1,197,-1,9,3
4,250,hard,9,-1,385,-1,15,3
4,251,basic,4,-1,140,-1,6,3
4,251,medium,8,-1,424,-1,12,3
4,251,hard,11,-1,640,-1,18,3
4,252,basic,3,-1,91,-1,4,3
4,252,medium,6,-1,267,-1,10,3
4,252,hard,8,-1,447,-1,13,3
4,253,basic,4,-1,175,-1,8,3
4,253,medium,6,-1,315,-1,12,3
4,253,hard,9,-1,462,-1,13,3
4,254,basic,3,-1,149,-1,7,3
4,254,medium,7,-1,341,-1,13,3
4,254,hard,10,-1,591,-1,17,3
4,255,basic,4,-1,103,-1,4,3
4,255,medium,6,-1,233,-1,8,3
4,255,hard,10,-1,488,-1,14,3
4,256,basic,3,-1,149,-1,7,3
4,256,medium,7,-1,316,-1,12,3
4,256,hard,11,-1,735,-1,21,3
4,257,basic,5,-1,217,-1,8,3
4,257,medium,8,-1,447,-1,12,3
4,257,hard,11,-1,942,-1,27,3
4,258,basic,3,-1,97,-1,4,3
4,258,medium,7,-1,295,-1,11,3
4,258,hard,10,-1,604,-1,17,3
4,259,basic,3,-1,112,-1,5,3
4,259,medium,6,-1,201,-1,7,3
4,259,hard,9,-1,441,-1,13,3
4,260,basic,5,-1,215,-1,8,3
4,260,medium,8,-1,396,-1,15,3
4,260,hard,11,-1,728,-1,21,3
4,261,basic,2,-1,70,-1,3,3
4,261,medium,5,-1,173,-1,7,3
4,261,hard,9,-1,386,-1,14,3
4,262,basic,4,-1,184,-1,8,3
4,262,medium,7,-1,364,-1,14,3
4,262,hard,10,-1,676,-1,19,3
4,263,basic,4,-1,118,-1,5,3
4,263,medium,6,-1,311,-1,12,3
4,263,hard,9,-1,542,-1,15,3
4,264,basic,3,-1,159,-1,7,3
4,264,medium,6,-1,279,-1,10,3
4,264,hard,9,-1,509,-1,14,3
4,265,basic,3,-1,98,-1,4,3
4,265,medium,5,-1,226,-1,8,3
4,265,hard,8,-1,423,-1,12,3
4,266,basic,4,-1,185,-1,8,3
4,266,medium,7,-1,345,-1,13,3
4,266,hard,11,-1,792,-1,23,3
4,267,basic,3,-1,97,-1,4,3
4,267,medium,7,-1,276,-1,10,3
4,267,hard,10,-1,582,-1,16,3
4,268,basic,4,-1,184,-1,8,3
4,268,medium,8,-1,476,-1,13,3
4,268,hard,11,-1,813,-1,23,3
4,269,basic,4,-1,138,-1,6,3
4,269,medium,7,-1,357,-1,13,3
4,269,hard,11,-1,706,-1,20,3
4,270,basic,4,-1,274,-1,10,3
4,270,medium,7,-1,420,-1,12,3
4,270,hard,9,-1,643,-1,19,3
4,270,special,10,-1,844,-1,25,4
4,271,basic,5,-1,235,-1,8,3
4,271,medium,8,-1,405,-1,11,3
4,271,hard,11,-1,659,-1,19,3
4,272,basic,3,-1,110,-1,5,3
4,272,medium,6,-1,243,-1,9,3
4,272,hard,8,-1,390,-1,15,3
4,273,basic,4,-1,84,-1,4,3
4,273,medium,7,-1,316,-1,12,3
4,273,hard,10,-1,584,-1,17,3
4,274,basic,3,-1,134,-1,6,3
4,274,medium,6,-1,339,-1,13,3
4,274,hard,9,-1,593,-1,17,3
4,275,basic,3,-1,143,-1,6,3
4,275,medium,7,-1,300,-1,11,3
4,275,hard,10,-1,501,-1,14,3
4,276,basic,4,-1,160,-1,7,3
4,276,medium,7,-1,343,-1,12,3
4,276,hard,10,-1,696,-1,20,3
4,276,special,10,-1,697,-1,20,4
4,277,basic,3,-1,109,-1,5,3
4,277,medium,6,-1,307,-1,11,3
4,277,hard,10,-1,661,-1,19,3
4,278,basic,5,-1,201,-1,7,3
4,278,medium,7,-1,426,-1,12,3
4,278,hard,10,-1,728,-1,21,3
4,278,special,11,-1,890,-1,26,4
4,279,basic,4,-1,188,-1,8,3
4,279,medium,7,-1,382,-1,14,3
4,279,hard,11,-1,704,-1,20,3
4,280,basic,4,-1,161,-1,7,3
4,280,medium,8,-1,380,-1,14,3
4,280,hard,11,-1,754,-1,21,3
4,281,basic,4,-1,105,-1,4,3
4,281,medium,7,-1,294,-1,10,3
4,281,hard,10,-1,576,-1,16,3
4,282,basic,3,-1,110,-1,5,3
4,282,medium,6,-1,263,-1,10,3
4,282,hard,9,-1,648,-1,18,3
4,282,special,10,-1,613,-1,17,4
4,283,basic,4,-1,201,-1,7,3
4,283,medium,8,-1,463,-1,13,3
4,283,hard,11,-1,778,-1,22,3
4,284,basic,3,-1,96,-1,4,3
4,284,medium,6,-1,177,-1,8,3
4,284,hard,9,-1,473,-1,13,3
4,285,basic,4,-1,116,-1,5,3
4,285,medium,8,-1,364,-1,14,3
4,285,hard,11,-1,632,-1,18,3
4,286,basic,3,-1,101,-1,4,3
4,286,medium,6,-1,222,-1,8,3
4,286,hard,9,-1,477,-1,13,3
4,287,basic,3,-1,104,-1,5,3
